"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"OPRD1"	0.209002626782201	0	0.350842989727784	0	1	NA
"CD84"	1981.86412695106	-1.19178589901799	0.241333545748874	-4.93833501397329	7.87923988841832e-07	5.76570729991799e-06
"IFNB1"	4.48541176470919	2.39879733420128	0.800243754351569	2.99758332527694	0.00272129455255404	0.00868355963498478
"BEAN1"	0.191143597271336	0.274013237372086	0.389506278485836	0.703488627801544	0.481751291392811	NA
"SLC8A1"	613.851194950545	-3.2652934329765	0.370150301806647	-8.8215338932296	1.12902337885308e-18	6.61442477074416e-17
"TWISTNB"	93.0287632503356	-0.387628713781935	0.429732768999058	-0.902022702817865	0.367044807840239	0.51235892978774
"SLC8A3"	1.07776339909721	1.42983819327665	0.726115918687186	1.96915968439555	0.048934756843114	0.103469441846091
"BCL7C"	14.8671486571959	0.0752417547425541	0.743568441793396	0.101190086229427	0.919399566366337	0.951485462478217
"BCL7B"	128.992133319936	2.16482451613659	0.340538389629183	6.3570645250713	2.05645626600268e-10	2.98917273884323e-09
"BCL7A"	58.7058914107218	-1.93832831116981	0.652161059681488	-2.97216198728038	0.00295710620411788	0.00935216471664403
"ZBED1"	86.4044747169493	-0.750282851698756	0.503461498416545	-1.49024871625437	0.136158851379323	0.238718907066362
"ZBED3"	0.976824915792358	-0.718091240598116	0.786674226355875	-0.912819076232537	0.36133770371176	0.506378742307846
"ZBED4"	122.312261538448	-0.440827356748652	0.266552790836735	-1.65380882100259	0.0981663631263475	0.183856221621432
"SCP2"	820.46680507168	-0.0740840467713726	0.271254855492105	-0.273116020861529	0.784764031870667	0.863740482048401
"EFNA5"	1.82540949394955	2.31974706004716	0.769873962448484	3.01315172767956	0.00258549615299294	0.00832039851675206
"EFNA4"	1.14907100880336	3.02373241808957	0.785376113693567	3.85004377567479	0.000118096715659216	0.00052923192353253
"EFNA3"	1.15289320880694	0.613355756137796	0.797416803293729	0.769178368958782	0.441787429750524	0.586123700842791
"EFNA1"	0.674875214368411	1.47220846760582	0.730769166557276	2.01460123795526	0.0439464476717325	0.0949004495442708
"CD8A"	540.771772563776	-1.9861137130636	0.530660256851965	-3.74272180254429	0.0001820377293182	0.000784879843219202
"CD8B"	138.111135621215	-2.07052389933003	0.502868326804449	-4.11742754308564	3.83124925588584e-05	0.000193029065813063
"OSBP2"	2.2069269777219	1.09907959616781	0.804477280881579	1.36620339975716	0.171875130727483	0.286697266671816
"GALNT16"	0.485117259781228	0.354219897292354	0.557734118465871	0.635105304776203	0.525359737508302	0.664020536715616
"PORCN"	8.3780825414324	-0.98096259439844	0.701462609963682	-1.39845314698845	0.161977032972476	0.273462543103066
"GALNT14"	0.33827586624794	0	0.40786448525937	0	1	NA
"LRP1"	1528.80503463824	-2.08000741132454	0.420069097131564	-4.95158397874978	7.3611840506075e-07	5.42795520784627e-06
"GALNT12"	87.0866260144311	-1.93352242463726	0.358616977653846	-5.3916087221715	6.98296889348777e-08	6.30567341434497e-07
"GALNT13"	0.809648083151607	0.0352555704866576	0.596064389774155	0.0591472516920793	NA	NA
"GALNT10"	279.957549347123	-0.882781517373764	0.223590826995035	-3.94820095814292	7.87406951870749e-05	0.000367967217586292
"PDE9A"	6.71291802268467	1.59241517102871	0.756472912067487	2.10505246866875	0.0352867410593534	0.0792878877685378
"TEX29"	0.304694794162919	0.412584649221159	0.415914961256539	0.991992805391471	0.321201035051501	NA
"DDX24"	1533.57169414797	0.789226735425883	0.182723429846679	4.31924212504173	1.56565935922511e-05	8.60083197451964e-05
"PLAC8"	5182.01122102473	2.88403374080644	0.35099464369864	8.21674573268598	2.09099758568878e-16	8.54906587374376e-15
"STIM1"	401.742376955981	1.27984989513133	0.24311460070611	5.26438926915163	1.40656143601718e-07	1.2034053675203e-06
"STIM2"	836.167145712875	-0.0921220956383375	0.191486280839943	-0.481089795228408	0.630452680523979	0.750978099984427
"ANTXR1"	0.924329135924405	-0.0826513919208097	0.783131610309701	-0.105539593642662	0.915947654220062	0.94950533315146
"ANTXR2"	1103.23103871738	-0.194817968817946	0.438596743829901	-0.44418471308465	0.656909043604022	0.771533360146335
"KIRREL"	4.51755654052719	-0.660925933434673	0.799956968434503	-0.826201857742535	0.408689594594901	0.553144413643211
"S100P"	493.914147055127	3.87137394271371	0.672019345127141	5.76080729042298	8.37125741649262e-09	9.15028910781128e-08
"C8B"	0.375843234859158	0.446526670810202	0.687087508065687	0.649883261692938	0.51576763096554	NA
"MAP7"	7.67572474075005	0.317305176747206	0.680156971686753	0.466517568672871	0.640845075096917	0.758747933645247
"TEAD3"	1.24787213839575	0.346545161883496	0.794461721222788	0.436201207215012	0.662690752132699	0.776195629219916
"TEAD1"	0.667204325896614	1.12992237634411	0.783709987692356	1.44176084787586	0.149369851430044	0.256367547792045
"PTPN22"	3599.71418032592	-0.380571150438644	0.332192532923311	-1.14563427145577	0.251946510616598	0.383690295451621
"FAM180B"	0.361985063986904	0.124760813889147	0.436922552508071	0.285544459019066	0.775227048102851	NA
"PTPN21"	2.588439740487	0.796798585930103	0.80441729493623	0.990528909492516	0.32191566595232	0.462810970891799
"PLEKHF1"	3.84960289663467	-1.23970478246015	0.781356527840622	-1.58660577890893	0.112601957785339	0.205954618389784
"PLEKHF2"	829.543498907283	0.0232291239555883	0.24079544234495	0.0964682874782637	0.923148659357546	0.953209276637002
"MRPS7"	94.8072216991371	-0.483063968750079	0.376906369699017	-1.28165509417056	0.199963664208258	0.322953586436871
"CHIT1"	179.395147039984	3.34271422113436	0.801055146328376	4.17288901576333	3.00761467926499e-05	0.000154530277210578
"PHKA2"	250.571287963389	-0.308290877368969	0.308337462978998	-0.999848913558609	0.317383630377784	0.457527670017967
"APEX2"	27.979713916642	-1.01509784429	0.482328872018487	-2.10457615784422	0.035328218831258	0.0793625266613811
"NFATC3"	1220.73218400518	-1.03923995813279	0.321575767988589	-3.23171103542127	0.0012305142323124	0.00430232195926403
"SERPINI2"	0.511593020665703	-1.71623144585923	0.690765702774177	-2.48453482702845	0.0129720818676123	0.0335764446616431
"SPOCD1"	0.695305851297272	1.35000651924989	0.674097609728175	2.0026869992823	0.0452108950986504	0.0971564035132707
"FANK1"	0.418034317898775	0.170535881496907	0.645617430619491	0.264143861997766	0.791669066732652	NA
"KMT2C"	7606.9524704853	0.167164433084772	0.208887106785045	0.800262092082074	0.423558961362628	0.568770719884295
"ESRRG"	0.25716438327052	-0.605604591758752	0.463620487805632	-1.30625071084573	0.191467312765264	NA
"ESRRA"	66.3121617488673	1.36792945831902	0.611786752079675	2.23595796030064	0.0253545250691107	0.0599572426443554
"SLC39A5"	1.44283807590163	1.07313328431138	0.802782194530423	1.33676767076168	0.181298485110465	0.299246838162059
"KMT2D"	792.652510215866	2.31717716117324	0.341579689863258	6.78370883848762	1.17129272866133e-11	2.14893664331135e-10
"CLDN23"	2.23597473605503	-0.288022963030043	0.789393991915129	-0.364865917374514	0.71521149695183	0.815347895433457
"CLDN22"	1.58162402991191	-1.22035068602813	0.80068719783635	-1.52412913473053	0.127476456015713	0.227318817631582
"MRPL19"	136.992289292312	-2.26942934387311	0.320027584159035	-7.09135542124185	1.32804776701487e-12	2.8418447540042e-11
"CLDN20"	21.1119814365741	-1.5102212877341	0.633182318358407	-2.38512864927989	0.0170731496472039	0.0425301586233691
"CLDN25"	0.771701901670952	-0.122004815650271	0.770296141916887	-0.158386896949349	0.874151938172927	0.92289656351486
"CLEC11A"	0.257084539644193	0	0.451098156674471	0	1	NA
"MTPN"	2459.56877530599	0.154337489715739	0.257703674116308	0.598895185507068	0.549242782188951	0.683211373805209
"SPICE1"	273.875536024753	-2.10533087259472	0.255331187658798	-8.24549046240327	1.64484146732205e-16	6.90115144892153e-15
"NVL"	276.894026249015	-1.29509723662445	0.193025971692198	-6.70944549725995	1.95365370810415e-11	3.43157309460048e-10
"THG1L"	111.45709414115	-1.54744705084553	0.303292624821041	-5.10215852350054	3.35801284298831e-07	2.64674219814862e-06
"DMRTA1"	1.65641546077633	0.609685451390863	0.80015280935391	0.761961270726723	0.446083119515522	0.590434854980733
"ZNF710"	129.325675253669	1.14145892352733	0.372859523609939	3.0613645387839	0.0022033066355485	0.00723739150576067
"CCDC150"	26.8459179355964	-0.427019979295528	0.507779921437191	-0.840954833517079	0.40037323790782	0.544704589279878
"ZNF713"	68.2792550230199	-0.764477999910808	0.306834845655753	-2.49149668212227	0.0127206155170491	0.0329699686775851
"NFAM1"	185.205815697116	1.91388946950918	0.535650577476894	3.57301858708766	0.000352889702067012	0.00141509359660261
"TOM1L2"	45.1443330536333	-0.039855991706872	0.48042995215765	-0.0829590068809729	0.933884134979245	0.959771727433471
"MAPT"	2.57127185232291	0.467142463178574	0.776347012484212	0.601718633119714	0.547361444730228	0.681400461384818
"GUK1"	71.2664331559293	-0.390934006121597	0.544422428725287	-0.718071088725958	0.472713455440965	0.616534344296611
"CNN2"	441.889952187616	1.22941439062248	0.365175038047082	3.36664410907508	0.000760888148802579	0.00281502246195425
"CNTNAP2"	1.00696352612134	-0.593355718933232	0.724265395506636	-0.819251786174556	0.412642774294468	0.557148928530249
"ZNF512B"	42.5531899912991	-0.221395077552666	0.576236933039134	-0.384208412996032	0.700823983307685	0.804482297684616
"ASB12"	0.181563455123624	0.243745431568344	0.351993615143383	0.692471173004248	0.488641483026094	NA
"ASB13"	4.38384260908244	-0.727490118428985	0.79958185672752	-0.909838201439952	0.362907844756319	0.50783841718886
"ASB14"	186.121828807955	-1.18056077510903	0.242406737068965	-4.87016486993575	1.11505170481871e-06	7.88330888881393e-06
"ASB16"	0.655249672195403	0.425274281641156	0.643740081543103	0.660630421864886	0.508849354406855	0.650049806826361
"CCDC155"	0.185763107055507	-0.0219819839821026	0.382614867049401	-0.0574519859921292	0.954185152520288	NA
"DHCR7"	5.51540817652761	-0.717553656878048	0.700425990486437	-1.02445321365033	0.305621258598672	0.444830128354109
"C13H2orf15"	27.0174224167312	-0.230989238184077	0.389772939878172	-0.592625127481337	0.553432058989596	0.686555871242355
"RAB3IL1"	3.8091958132122	1.50643410042232	0.782232536880748	1.92581365437625	0.0541276458991684	0.11261550926791
"AFG3L2"	623.603762072313	-0.988443808833366	0.252184568124398	-3.91952535472267	8.87235274993075e-05	0.000409834448179493
"CASP14"	0.280899900820454	-0.0092769875115489	0.59013719907997	-0.015720052092991	0.987457729716498	NA
"FIGLA"	1.81880782761794	-0.485374739311589	0.799997567601082	-0.606720268871643	0.544036568589896	0.678711372306685
"CASP16"	5.70853320617708	0.207015377956203	0.714061770076802	0.289912423030206	0.771883237386965	0.855886225598842
"LNX2"	299.566816108028	-0.803939986784309	0.48837462724738	-1.64615428798082	0.0997319978429861	0.186352593402452
"MSR1"	121.699396739361	-0.00200852748010236	0.56891581072508	-0.00353044763783678	0.997183116188683	0.99926318109521
"LRP3"	0.217549290799562	0.910709566789859	0.567187457802527	1.60565885980316	0.108348885209375	NA
"EARS2"	26.2891892672886	-1.70096095599641	0.503660613668647	-3.37719668728246	0.000732286663090988	0.00271862838445835
"TCHHL1"	0.526534055822716	-0.195553510752464	0.669368307380619	-0.292146354400474	0.770174726125307	0.855077278554651
"LRP1B"	178.721533354743	-2.29660971643215	0.758142527810008	-3.02925852618532	0.00245154797136834	0.00794149457481693
"ZFP2"	21.8139862936936	-0.867366233034617	0.636387748772948	-1.36295243694906	0.172897501053599	0.287852918059779
"GNB2L1"	9999.92140254448	-1.97876649393793	0.371660038197391	-5.32413036261649	1.01437143299542e-07	8.94135846625687e-07
"ANKMY1"	6.66008978685098	0.872848766747124	0.716372512067072	1.21842861366713	0.223061137068529	0.349938369356128
"ANKMY2"	472.33891030631	1.02867468681823	0.21133588368772	4.86748709622002	1.13026209119115e-06	7.97089834356308e-06
"SERPINB8"	141.716598813517	1.50890765577228	0.423595084715846	3.56214628124044	0.000367835322110296	0.00146524120018065
"CNTNAP4"	0.715190782812347	-0.406865529180213	0.688029453082296	-0.591349000188147	0.554286604259927	0.687069654476218
"PTBP1"	237.195747175438	-0.223355508891593	0.3378820416385	-0.661045812936576	0.50858293399614	0.649882275546604
"NNT"	603.882199816704	-1.40993392707492	0.230375382180207	-6.12015881962605	9.34821365254753e-10	1.2203483257293e-08
"MRPS2"	19.5944519213002	-0.935971033287866	0.526575943155128	-1.77746637584644	0.075491538304473	0.148723128978753
"CD163L1"	130.930573157106	2.44400873699926	0.762734838314062	3.20427049379501	0.001354051970202	0.00469665390963928
"FAM19A4"	0.377171147461461	-0.243556994190499	0.511803979979081	-0.475879445487028	0.634160266526228	NA
"FAM19A3"	0.494819887527932	0.781921898514392	0.751423430112965	1.04058759306566	0.298066991854689	0.436226604377738
"HK2"	411.033035907943	-0.270889838956991	0.467049121119848	-0.580002887720836	0.561912670435661	0.69331667362859
"HK1"	1534.1410381523	1.40765905143153	0.206422872614306	6.81929785010646	9.14865475164367e-12	1.71680224323813e-10
"LRRC4C"	0.745445959952454	0.129265704600505	0.656155764879273	0.197004600918638	0.84382393732929	0.902634200607862
"ZNF445"	442.653908779886	-0.140563972766181	0.330224419296802	-0.425661957602971	0.670354186319769	0.78128400087022
"NR1I3"	7.66122192258567	3.98590767982976	0.697641222447219	5.71340619157768	1.10736929561915e-08	1.18086617006757e-07
"PRAP1"	0.205689567169165	0	0.39576421792622	0	1	NA
"MRPL1"	70.1418638879941	-1.59049616120233	0.406667539862539	-3.91104773629081	9.18966053096868e-05	0.000422662797422437
"FN1"	5543.91188460135	-1.12354868153689	0.539300502451039	-2.08334439970023	0.0372198423792077	0.082664874151509
"GPR160"	870.577620084532	0.27737237252321	0.661129356743725	0.41954327045672	0.674819138195913	0.78447214516471
"TFPI2"	13.1483920278219	1.6597732883558	0.795900703133559	2.08540246518325	0.0370327832680513	0.0823255394815911
"MSRA"	190.255784834865	3.46498800992208	0.348062193855673	9.95508294520162	2.39622973994577e-23	2.95166350530756e-21
"SUPT4H1"	318.891083655865	1.00263118161421	0.282805577925943	3.54530200205868	0.00039216348987055	0.00155570058244271
"XRN2"	5356.05912153804	-0.284000589179389	0.263029345159033	-1.07972967429804	0.280262575676743	0.416642863546673
"FBXO4"	164.873292559629	-1.33825407737752	0.291386223557413	-4.59271567831633	4.37514960301682e-06	2.72256718819855e-05
"C4H6orf136"	26.2530927068928	0.401937062607505	0.491054149885386	0.81851881854846	0.413061000984166	0.557635253260625
"MTA3"	106.559093743365	-1.44490882090691	0.323955912987729	-4.46020203052024	8.18824283917674e-06	4.8265421594362e-05
"FBXO5"	146.56568324766	-0.07177712209892	0.240016815122617	-0.299050389708118	0.764901598288575	0.851781937454408
"BATF"	45.6563709694293	2.74960624778565	0.518554911143427	5.30243989343905	1.14265094525531e-07	9.99871610383697e-07
"TBX5"	0.463133867481241	0.251072998595436	0.59538288534982	0.421700060202297	0.673243960509924	0.783227333311338
"PABPC4"	361.016216567794	-1.39536555840371	0.257571773713242	-5.41738536908625	6.04768982094677e-08	5.52340340300918e-07
"BCORL1"	53.2831017670346	2.16215406531057	0.43513527463339	4.96892389873982	6.73254843696933e-07	5.01833400949584e-06
"DQX1"	5.3244359967522	0.609522530344663	0.700919947623634	0.869603629360471	0.384517053694169	0.529820715888939
"EED"	487.683974092419	0.605689599970047	0.267520320843658	2.26408819359939	0.0235686909858963	0.0561766268897275
"MAPKAPK5"	240.904179086881	-0.503146571331129	0.236210935605192	-2.13007314856963	0.0331655747604434	0.0752076569030777
"MAPKAPK3"	818.45973102902	2.07416176950836	0.234881837568071	8.83066051842877	1.04059373579938e-18	6.20995317612451e-17
"MAPKAPK2"	1268.45263373926	2.71121994162029	0.237548085097479	11.4133521240878	3.58636633573504e-30	1.23063599120508e-27
"PIK3R6"	13.0536180965638	1.54672052366326	0.542980374495041	2.84857537457347	0.00439154494712194	0.0131814944867065
"PIK3R4"	461.427512615767	-0.649887063098821	0.30156276321216	-2.1550640277215	0.0311568241816546	0.0713089010808331
"PIK3R3"	26.5634557246054	0.461186373348371	0.498430391917686	0.925277392443868	0.354821635344767	0.499652099134182
"SAMD3"	91.9613032130815	-3.51053961100593	0.58412121571002	-6.00995053182368	1.85579944384487e-09	2.30071239438212e-08
"EIF2AK2"	71.6277359659784	-1.33076664247248	0.410332014110365	-3.24314602982586	0.00118217603094337	0.00415144272854675
"SAMD8"	196.451023708747	0.616829838578351	0.344975859451092	1.78803768924533	0.0737699273836335	0.1459599386948
"SAMD9"	6289.29780957465	2.48398002264396	0.412301680851157	6.02466625291467	1.69458936000958e-09	2.11175286264228e-08
"SLC10A3"	35.5836435715702	1.14818512968365	0.411671248341681	2.78908263404072	0.00528575764975599	0.0155117774889602
"GABPA"	773.590715816906	-0.0166722287406658	0.139829001844311	-0.119232981146708	0.905090777842362	0.943383835268976
"OVCH2"	2.72110024360559	3.12145479895517	0.767981760166624	4.06449080024756	4.81374374749648e-05	0.000237791516328772
"NCR2"	0.118905716156337	0.450352241962513	0.343037083782117	1.31283835845736	0.189237421515439	NA
"PDIA2"	1.3802459697782	0.537876554515359	0.799634467357798	0.672653038947463	0.501168050320701	0.643955481030241
"HEXIM1"	436.592729187746	1.15453761007216	0.220350831161102	5.23954279631494	1.60974913474925e-07	1.36148500762947e-06
"DENND5B"	210.219229304675	-2.33569526155484	0.557686776589884	-4.18818476535705	2.81194550119119e-05	0.000145723691345442
"DENND5A"	2749.32231747873	2.47865759179176	0.257598342756064	9.62217988389373	6.44505687434626e-22	6.51832699460198e-20
"HEXIM2"	11.3727496105218	0.433676148840875	0.525138329825256	0.82583221260041	0.408899278261278	0.55320882102677
"TNC"	1.4287043755903	0.951772899120945	0.723525912233709	1.31546484103462	0.188353726100799	0.308296865481512
"PTCRA"	11.5417867809049	-1.40336607464207	0.739037315776108	-1.89891098146825	0.0575761812361317	0.118329828730856
"KDELC1"	10.904322578392	-1.05953213482364	0.649614442345361	-1.63101690134584	0.102886753285068	0.191169198523096
"LRRC18"	84.5547913841595	0.0490102670333912	0.409936851856662	0.119555650611592	0.904835153331709	0.94321971934589
"LRRC19"	8.04107850895745	-0.941863941732423	0.760502656718812	-1.23847554431446	0.215539784582163	0.341508286653269
"LRRC17"	0.785150299460411	0.329171298794163	0.654666763515431	0.502807408499826	0.615099684424189	0.738550083472583
"LRRC14"	37.3627522482685	-0.967182684398343	0.49830771389969	-1.94093460209415	0.0522662102967175	0.10931078548778
"LRRC15"	1.5254580846288	0.579634173532328	0.771452982856398	0.751353856182087	0.452439725286298	0.596289279691414
"LRRC10"	0.50545806694601	0.187253314159558	0.665504601681495	0.281370427321516	0.778426297827833	0.86020111536151
"FAM111B"	38.9777105812184	-0.602005227016713	0.453869333102376	-1.32638445277139	0.184712385899988	0.30342222665876
"AASDHPPT"	312.977609237041	-0.592204758134844	0.223021838827499	-2.65536667282569	0.00792222434947847	0.0219249140373639
"GPR142"	0.242683927007059	0.441954191751677	0.370978241736569	1.19132105883856	0.233527569829906	NA
"POF1B"	0.501085122978145	0.116869293113506	0.606268749593802	0.192768129961849	0.847140563927145	0.904676236440202
"ITGA8"	44.1978261345593	-0.678877118714989	0.67192712456311	-1.0103433748956	0.312330806903131	0.45193891456706
"IDS"	995.059223086742	-0.132888537989346	0.25896464417775	-0.513153208273996	0.607844154255813	0.732235857082641
"ARMC6"	27.9188043484313	-1.07846721886687	0.590706151204091	-1.8257253909893	0.0678916365457486	0.135896425819073
"SVOP"	0.123993582975677	0.135221290202791	0.344899595330373	0.39205986911427	0.6950139783894	NA
"RPL37A"	1111.89214708017	-1.95533968670088	0.364558223078541	-5.36358683721041	8.15854015802453e-08	7.30542906228329e-07
"GLIPR1L2"	2.76061264097016	0.885589370814656	0.785636140434707	1.12722585588367	0.25964700125373	0.393235874534338
"NFATC4"	0.716835095312077	0.550960279931243	0.677253558191465	0.813521425273166	0.415919167416186	0.560515236749448
"IDE"	1273.61768153071	-1.4065340436968	0.246244701964013	-5.71193626696732	1.11697922684508e-08	1.18847579308167e-07
"NCAM1"	285.052923241148	-4.68812497483106	0.557394054861722	-8.41079113410007	4.07254372189285e-17	1.93707921187854e-15
"CCL7"	17.1985498968424	4.34391558388696	0.787279288578245	5.51762969877142	3.43602484626774e-08	3.2947431859222e-07
"SORL1"	1911.73464526885	-2.06247909668248	0.446685698211894	-4.61729378159786	3.88776703180732e-06	2.44621255020332e-05
"TICAM1"	13.1079917383947	2.76253871655501	0.534474408434927	5.16870157477588	2.35725950907457e-07	1.91288423675578e-06
"DROSHA"	528.432971630483	-0.792816650044397	0.208743460145353	-3.79804305961174	0.000145842991697588	0.00064219040523851
"CCDC107"	0.236606680589264	0	0.524659026001575	0	1	NA
"CGA"	7.05082438720822	-1.17130078823488	0.754560542332798	-1.55229530636957	0.120591580479729	0.218077151373844
"CCDC108"	0.847415399674883	0.387359251591192	0.730041073105272	0.530599257852079	0.595696510080158	0.722551778213504
"POLD1"	40.6682126872171	-0.975652488262858	0.679205791303287	-1.43646079105235	0.150871265635387	0.258621074081141
"POLD4"	87.4521246042247	0.282690199239377	0.494945678582006	0.57115399016973	0.567895263379801	0.698455925570037
"REEP1"	3.23057238304919	0.664386695368373	0.792909311529672	0.837910068285924	0.402081213682561	0.546112001846487
"REEP3"	1161.94439724886	-0.33689483695985	0.222295176450006	-1.5155292271293	0.129638434512997	0.230106425050965
"REEP4"	10.2135448061891	0.0566005187793171	0.553120177550894	0.102329513687121	0.918495129728253	0.951034892906025
"ABCC6"	0.791155616227588	2.01325627320448	0.625436602321982	3.21896138750132	0.00128655808283262	0.00448196158805505
"CECR2"	5.58365701667405	-0.981536654902843	0.683825159053472	-1.43536201016859	0.151183965703494	0.259064658904792
"NUB1"	696.993884260813	-0.376125375653587	0.19014722093957	-1.97807453506313	0.0479202988357002	0.101783489898238
"ARL6IP6"	199.912250501129	-1.40327942204106	0.33780443376587	-4.15411783201657	3.26544880387843e-05	0.000166110570415311
"CCDC178"	0.623626967302409	0.353151618782705	0.708093212174761	0.498736060042256	0.617965337362579	0.740325556281753
"ARL6IP1"	358.28284334309	0.274968467063375	0.241865991819779	1.13686287598573	0.255595613586494	0.388201494678949
"CHRNA5"	12.6512196728588	2.32716561731972	0.750074634251791	3.10257874490196	0.00191842502464755	0.00640007904056031
"CHRNA6"	0.123338522714347	0.285832889074325	0.343464941977964	0.832203972342142	0.405293822074489	NA
"TSLP"	0.382282665945143	0.525924921859554	0.522062149161287	1.00739906676719	0.313743039624401	NA
"CHRNA2"	1.23365160852823	0.0622269017678997	0.798987667751173	0.0778821805135531	0.937921774240778	0.962690413415146
"COLQ"	16.5221127557351	3.11729265164872	0.596822263738897	5.22315074528202	1.75904074104504e-07	1.47605794235465e-06
"MAPK8IP1"	9.03614835490008	1.30899652601302	0.633349281231713	2.06678457654098	0.0387544574406722	0.0855590135776604
"MAPK8IP2"	0.340394952718151	0.434180645980828	0.600135502660855	0.723471022886958	0.469390550551018	NA
"MAPK8IP3"	63.5013752083144	2.52959890860484	0.514185052885226	4.91962746565775	8.67090860995332e-07	6.29230286438305e-06
"STAU2"	817.838569014675	-1.50950259505875	0.310624526942888	-4.8595730991207	1.17639141291938e-06	8.23816960300979e-06
"DICER1"	1295.89943156014	-1.46168495185279	0.231012474589162	-6.32729879393864	2.49489967705154e-10	3.56711251445108e-09
"TLR5"	195.408292660588	1.68583341364771	0.581351153979069	2.89985390432097	0.00373336624779211	0.011412721256375
"ID2"	825.489394613032	1.82124911323277	0.445684462490532	4.08640925702331	4.38100718924244e-05	0.000218323221339426
"ID3"	18.8595826001859	-0.159027994939905	0.74348467250014	-0.213895458537345	0.830628581843755	0.894293972921873
"TCF7L1"	5.66338119474948	2.9071736216279	0.659955838895879	4.4051032664423	1.05733496491069e-05	6.03617013836123e-05
"FAM83B"	0.416858236745155	-0.160419071836839	0.510056353735892	-0.314512446834265	0.753131864542046	NA
"ATF3"	166.283211277543	2.26051540097115	0.497738767346603	4.54156989422733	5.58368676367212e-06	3.40190630471539e-05
"ZNF865"	0.313593084587738	0.784109670812741	0.582315362119749	1.34653784155448	0.178129124974914	NA
"CHGB"	0.424146436749603	0	0.364213856126627	0	1	NA
"CD164"	7057.43756818882	1.16665467889046	0.212298889337462	5.49534047272375	3.89957319490826e-08	3.68408055621225e-07
"MSN"	5259.02608820498	1.42049383652888	0.27077654929629	5.24600021759841	1.55436717882507e-07	1.31696295010152e-06
"C1H1orf21"	23.7943130334059	-1.30365442895685	0.681719255888426	-1.91230395459185	0.0558372188982754	0.115696355224203
"TIGD2"	60.1021192302232	-1.83656956895642	0.331623571052624	-5.53811528875002	3.05743980819272e-08	2.97929834453505e-07
"MSC"	4.23997501303756	-0.406109989677237	0.720497824725202	-0.56365193029157	0.572991037696407	0.703192986356761
"SEC31B"	25.1571187970164	-0.803989095637841	0.534944898875285	-1.5029381480751	0.132854994551788	0.234370605477602
"SEC31A"	1916.98317261539	0.444597402787937	0.236461489091557	1.88021061905684	0.0600793789376234	0.122452836833408
"UBOX5"	327.119712554208	1.77045737241203	0.245277095699379	7.21819282539925	5.26829796877054e-13	1.20806221680065e-11
"ANKRD6"	398.414881791337	-1.1880836101328	0.596453079831866	-1.99191462045549	0.046380426527086	0.0992479149381386
"ANKRD7"	13.0974136550863	-0.950029266488127	0.673020598763162	-1.41159017752805	0.15807066624111	0.268281745494539
"ANKRD1"	0.81903101347459	-0.0347984068110125	0.778771653477799	-0.0446837101165811	0.964359418172335	0.977984674294563
"ANKRD2"	2.05200098448087	2.46285471833449	0.784280292131891	3.14027362799054	0.00168790099324034	0.00572646636407246
"ANKRD9"	1.53804949604336	1.18223427566334	0.794416843905925	1.48817876248774	0.136703756470594	0.239549460545224
"FAM189A2"	0.268639427519387	0.149236377058611	0.569016438350424	0.262270765834545	0.793112698833504	NA
"AHDC1"	4.71428049345836	0.671505542734053	0.71206441921426	0.943040439339796	0.34566021876394	0.489766020038923
"GLI3"	1.01792645007353	1.26258758414127	0.7504653811685	1.68240616532555	0.092490106681473	0.175399745815034
"GLI1"	18.6874744394699	2.6471382323063	0.728614221206677	3.63311359462942	0.000280021665394316	0.00115222619319426
"TFIP11"	276.077464467275	0.857987520101647	0.245747447779037	3.49133847718778	0.000480606966380529	0.00186723482935064
"FSHR"	0.232063860465892	-0.349120857012728	0.529218190330214	-0.659691717691883	0.509451682735143	NA
"DISP1"	107.384734338071	-1.89713221674119	0.319326571823181	-5.94104087833842	2.83217972289219e-09	3.42715148331841e-08
"MPPE1"	156.955236445573	-0.861777998859465	0.323390570152048	-2.6648210504539	0.00770293002940751	0.0214086640794178
"DISP2"	4.37023711615656	-0.0741883005103806	0.695025216620902	-0.106741883224139	0.914993754393743	0.949177710077984
"PEF1"	166.131609045229	1.2298091158652	0.282226671120222	4.35752266426065	1.31542880747854e-05	7.36946937740745e-05
"LONP2"	490.97987499517	-0.494549458718325	0.226837754956525	-2.18019023690791	0.0292433630088272	0.0675896636489805
"COL8A2"	3.42054291020104	-0.119850396680899	0.785557026291761	-0.152567404618166	0.878739431357714	0.9254552730993
"COL8A1"	0.498476881619027	1.46932975580615	0.64565671144851	2.27571359478283	0.0228631571459244	0.0547803525830527
"PDGFC"	7.94325656910354	0.333756278541697	0.749029899035171	0.445584720945866	0.655897249366188	0.771121040587283
"ORC4"	2393.56323327872	-2.07880887562943	0.389017111489169	-5.34374662253721	9.1044811850217e-08	8.07717961456034e-07
"ORC3"	301.086614799361	-1.67963907260521	0.356562543007493	-4.71064363193617	2.46935697308831e-06	1.61838893570481e-05
"AP5Z1"	29.2762990569098	0.80706345834032	0.631695818411124	1.27761405856745	0.201385541099279	0.32486774326425
"ORC1"	71.9204145755707	0.582971246213403	0.5799828253467	1.00515260234631	0.314823374144728	0.454450567725743
